User_ID,Cust_Name,Product_ID,Gender,Age_Group,Age,Marital_Status,State,Zone,Occupation,Books,Orders,Amount
101879,Amit Sharma,3258,Female,26-35,56,Single,,East,Doctor,Train to Pakistan,2,6049.98
101880,Priya Verma,,Male,46-60,33,Single,Tamil Nadu,South,Doctor,Train to Pakistan,1,6049.98
101881,Kavita Joshi,1596,Other,36-45,61,Single,Delhi,West,Teacher,Train to Pakistan,1,6049.98
101882,Amit Sharma,1491,Other,60+,65,Married,West Bengal,East,Business,Train to Pakistan,5,6049.98
101883,Vikram Iyer,1382,Female,46-60,59,Married,Delhi,East,Engineer,Train to Pakistan,,6049.98
101884,Rahul Singh,,Male,26-35,31,Single,Gujarat,East,Doctor,A Suitable Boy,1,2590.53
101885,Amit Sharma,1205,Male,46-60,23,Divorced,Maharashtra,,Engineer,Ramayana,8,8854.81
101886,Rahul Singh,2994,Male,18-25,58,Widowed,West Bengal,South,Engineer,The God of Small Things,2,2816.7
101887,Vikram Iyer,3084,Male,36-45,35,Married,Karnataka,South,Doctor,Ramayana,9,8854.81
101888,Kavita Joshi,1252,Male,26-35,,Divorced,Karnataka,West,Artist,Train to Pakistan,1,6049.98
101889,Deepak Choudhary,3057,,60+,,Single,Maharashtra,,Business,The White Tiger,2,255.08
101890,Vikram Iyer,,Other,46-60,34,Divorced,UP,North,,Midnight’s Children,8,2024.92
101891,Deepak Choudhary,3351,Female,18-25,42,Married,Gujarat,East,Artist,Interpreter of Maladies,2,6889.31
101892,Amit Sharma,1608,Male,46-60,33,Married,Tamil Nadu,Central,Doctor,The God of Small Things,5,2816.7
,Kavita Joshi,,Female,46-60,44,Widowed,Karnataka,South,Business,A Suitable Boy,8,2590.53
101894,Rahul Singh,3251,Male,36-45,54,Divorced,Gujarat,East,Other,The Guide,3,4147.26
101895,Amit Sharma,3686,Male,26-35,38,Single,Tamil Nadu,North,Business,Gitanjali,9,7449.47
101896,Priya Verma,3738,Other,36-45,56,Divorced,Delhi,Central,,The God of Small Things,4,2816.7
101897,Arjun Reddy,4717,Female,18-25,58,Widowed,West Bengal,West,Business,The Guide,7,4147.26
101898,Neha Gupta,3075,Female,60+,42,Married,Gujarat,Central,Other,The God of Small Things,4,2816.7
101899,Priya Verma,1069,Male,60+,59,Widowed,Gujarat,Central,Teacher,A Suitable Boy,5,2590.53
101900,Sanjay Mehta,1630,Other,26-35,41,Widowed,UP,East,Business,Train to Pakistan,4,6049.98
101901,Kavita Joshi,1206,Male,18-25,32,Widowed,Karnataka,Central,Business,A Suitable Boy,7,2590.53
101902,Kavita Joshi,3288,Other,60+,64,Divorced,UP,North,Doctor,Interpreter of Maladies,3,6889.31
101903,Anjali Nair,4832,Female,18-25,66,Single,UP,Central,Business,The Guide,8,4147.26
101904,Anjali Nair,4361,Other,46-60,43,Single,West Bengal,East,Artist,Gitanjali,5,7449.47
101905,Anjali Nair,3334,Male,26-35,69,Married,Delhi,East,Teacher,Gitanjali,2,7449.47
,Rahul Singh,2129,Female,36-45,37,Married,Maharashtra,Central,Business,The Guide,4,4147.26
101907,Amit Sharma,2324,Female,60+,23,,Karnataka,East,Engineer,The White Tiger,8,255.08
101908,Priya Verma,2707,Other,46-60,43,Divorced,Tamil Nadu,East,Business,The Guide,3,4147.26
101909,Priya Verma,3425,Other,26-35,56,Widowed,Delhi,South,Teacher,Interpreter of Maladies,7,6889.31
101910,Neha Gupta,3400,Male,18-25,62,Divorced,UP,West,Doctor,Ramayana,5,8854.81
101911,Kavita Joshi,1984,Other,46-60,53,Divorced,,Central,Doctor,Gitanjali,5,7449.47
101912,Priya Verma,1538,Other,26-35,29,Single,,East,Doctor,Gitanjali,6,7449.47
101913,Neha Gupta,4393,,60+,25,Married,West Bengal,West,Teacher,Ramayana,1,8854.81
101914,Kavita Joshi,2988,Male,26-35,38,Widowed,West Bengal,North,Other,The God of Small Things,7,2816.7
101915,Vikram Iyer,1364,Female,26-35,46,Divorced,West Bengal,West,Engineer,Malgudi Days,2,7435
101916,Amit Sharma,3742,Female,60+,69,Married,UP,West,Artist,Train to Pakistan,9,6049.98
101917,Neha Gupta,4352,Male,36-45,58,Married,Maharashtra,Central,Business,A Suitable Boy,4,2590.53
101918,Anjali Nair,2120,Female,46-60,,Single,Delhi,North,Other,The Guide,,4147.26
101919,Kavita Joshi,1540,Female,,31,Divorced,UP,South,Teacher,The Guide,3,4147.26
101920,Priya Verma,2660,Other,46-60,69,Married,Maharashtra,North,Other,Train to Pakistan,8,6049.98
101921,Amit Sharma,3625,Other,18-25,62,Single,Tamil Nadu,South,Teacher,Gitanjali,2,7449.47
,Anjali Nair,4307,Female,18-25,63,Divorced,Gujarat,North,Engineer,Train to Pakistan,8,6049.98
101923,Rahul Singh,,Male,18-25,49,Divorced,West Bengal,South,Engineer,Gitanjali,2,7449.47
101924,Arjun Reddy,3034,Other,60+,36,Divorced,,North,Engineer,The White Tiger,7,255.08
101925,Arjun Reddy,3406,Other,18-25,64,Single,Tamil Nadu,East,Business,Train to Pakistan,3,6049.98
101926,Neha Gupta,1688,Female,36-45,58,Single,UP,North,Artist,Midnight’s Children,4,2024.92
101927,Sanjay Mehta,2238,Female,18-25,61,Single,West Bengal,East,Business,Midnight’s Children,7,2024.92
101928,Kavita Joshi,4036,Male,18-25,37,Single,Delhi,,Artist,Midnight’s Children,7,2024.92
101929,Kavita Joshi,3762,Female,46-60,34,Divorced,Tamil Nadu,Central,Business,Malgudi Days,6,7435
101930,Kavita Joshi,1096,Other,18-25,59,Divorced,Maharashtra,North,Other,Ramayana,,8854.81
101931,Amit Sharma,1211,Other,36-45,25,Single,West Bengal,North,Artist,A Suitable Boy,8,2590.53
101932,Vikram Iyer,2355,Other,26-35,52,Widowed,West Bengal,East,Engineer,Midnight’s Children,8,2024.92
101933,Neha Gupta,2847,Male,18-25,26,,Tamil Nadu,North,Doctor,The Guide,4,4147.26
101934,Arjun Reddy,3441,Other,26-35,22,Married,,East,,The God of Small Things,9,2816.7
101935,Kavita Joshi,1307,Male,46-60,62,Divorced,Tamil Nadu,Central,Engineer,Train to Pakistan,8,6049.98
101936,Anjali Nair,3801,Female,46-60,45,Married,UP,North,Business,Ramayana,,8854.81
101937,Kavita Joshi,4613,Female,36-45,54,Widowed,Maharashtra,West,Artist,Interpreter of Maladies,7,6889.31
101938,Kavita Joshi,3058,Female,26-35,26,Married,Tamil Nadu,,Other,The Guide,9,4147.26
,Amit Sharma,2545,Other,,38,Widowed,UP,Central,Engineer,Interpreter of Maladies,2,6889.31
101940,Anjali Nair,2859,Female,36-45,28,Single,West Bengal,South,Other,The God of Small Things,9,2816.7
101941,Sanjay Mehta,4400,Male,46-60,,Divorced,Tamil Nadu,North,Artist,The Guide,3,4147.26
,Neha Gupta,1578,Female,60+,58,Married,Tamil Nadu,North,Business,Midnight’s Children,7,2024.92
101943,Vikram Iyer,4358,Male,26-35,69,Married,UP,Central,,The Guide,2,4147.26
101944,Kavita Joshi,4702,Male,18-25,25,Divorced,Delhi,South,Business,Train to Pakistan,4,6049.98
101945,Rahul Singh,4414,Female,,59,Married,Tamil Nadu,North,Business,Malgudi Days,9,7435
101946,Kavita Joshi,2975,,60+,29,Widowed,West Bengal,South,,The White Tiger,1,255.08
101947,Neha Gupta,,Female,36-45,28,Divorced,UP,South,Business,The God of Small Things,6,2816.7
101948,Sanjay Mehta,4056,Female,60+,24,Married,Karnataka,South,Other,The God of Small Things,3,2816.7
,Vikram Iyer,4305,Male,46-60,55,Divorced,Delhi,South,Doctor,Interpreter of Maladies,3,6889.31
101950,Anjali Nair,3036,Female,,21,Single,Gujarat,East,Artist,Ramayana,2,8854.81
101951,Deepak Choudhary,,Male,36-45,42,Widowed,,North,Engineer,Midnight’s Children,9,2024.92
,Vikram Iyer,4402,Male,18-25,18,Married,UP,Central,Artist,Gitanjali,3,7449.47
101953,Anjali Nair,3051,Female,18-25,56,Divorced,Maharashtra,West,Doctor,Malgudi Days,1,7435
101954,Neha Gupta,4535,,36-45,19,Divorced,UP,South,Engineer,Midnight’s Children,3,2024.92
101955,Deepak Choudhary,1124,Female,18-25,20,Single,Karnataka,East,Engineer,The Guide,9,4147.26
101956,Neha Gupta,3795,Female,,24,Divorced,,South,Doctor,The White Tiger,6,255.08
101957,Neha Gupta,2129,Male,46-60,65,Divorced,Gujarat,South,Business,Train to Pakistan,4,6049.98
101958,Vikram Iyer,4671,Other,60+,55,Married,Delhi,West,Artist,The Guide,2,4147.26
101959,Rahul Singh,4711,Female,60+,32,Single,Tamil Nadu,South,Engineer,Gitanjali,6,7449.47
101960,Arjun Reddy,4604,Male,46-60,24,Married,Tamil Nadu,Central,Artist,Gitanjali,1,7449.47
101961,Kavita Joshi,1674,Female,,,Widowed,Karnataka,North,Teacher,Ramayana,5,8854.81
101962,Neha Gupta,3516,Male,26-35,69,Single,Tamil Nadu,,Doctor,The Guide,,4147.26
101963,Arjun Reddy,1894,Other,46-60,24,Widowed,West Bengal,North,Teacher,The God of Small Things,2,2816.7
101964,Deepak Choudhary,4566,Other,60+,59,Widowed,Gujarat,Central,Other,Train to Pakistan,5,6049.98
101965,Rahul Singh,3697,Female,36-45,34,,Maharashtra,South,Engineer,The Guide,4,4147.26
101966,Deepak Choudhary,3393,Female,36-45,25,Widowed,Tamil Nadu,South,Doctor,The God of Small Things,1,2816.7
101967,Anjali Nair,,Other,26-35,23,Divorced,UP,Central,,The Guide,3,4147.26
101968,Vikram Iyer,3319,Male,60+,46,Divorced,West Bengal,West,Doctor,The Guide,2,4147.26
101969,Sanjay Mehta,3204,Other,36-45,69,Married,Maharashtra,South,Other,Malgudi Days,7,7435
101970,Deepak Choudhary,1512,Male,18-25,68,Single,,South,,Midnight’s Children,6,2024.92
101971,Kavita Joshi,3022,Other,60+,56,Single,Tamil Nadu,South,Other,Midnight’s Children,7,2024.92
101972,Deepak Choudhary,4173,Male,18-25,42,Single,Karnataka,,Artist,Train to Pakistan,7,6049.98
101973,Sanjay Mehta,4172,Other,18-25,35,Single,Karnataka,North,Other,The God of Small Things,2,2816.7
101974,Priya Verma,2226,Male,,21,Widowed,Tamil Nadu,,Artist,The Guide,6,4147.26
101975,Priya Verma,,Male,46-60,40,Married,West Bengal,South,Engineer,Malgudi Days,3,7435
101976,Deepak Choudhary,2134,Other,26-35,46,Single,Delhi,Central,Engineer,Malgudi Days,7,7435
101977,Neha Gupta,3928,Other,26-35,67,Single,Tamil Nadu,East,Other,The God of Small Things,5,2816.7
101978,Rahul Singh,3591,Female,,43,Widowed,Delhi,South,Engineer,Interpreter of Maladies,8,6889.31
101979,Anjali Nair,2245,Other,,20,Widowed,UP,West,Business,Midnight’s Children,4,2024.92
101980,Neha Gupta,3358,Other,46-60,65,Widowed,Karnataka,East,Engineer,The White Tiger,,255.08
101981,Sanjay Mehta,2596,Male,36-45,31,Single,Maharashtra,West,Doctor,Ramayana,6,8854.81
101982,Arjun Reddy,2500,Male,46-60,69,Widowed,UP,West,Other,Interpreter of Maladies,,6889.31
101983,Arjun Reddy,3985,Female,36-45,33,Married,Karnataka,East,Other,Train to Pakistan,5,6049.98
101984,Vikram Iyer,2069,Male,26-35,33,Single,Maharashtra,West,Engineer,A Suitable Boy,5,2590.53
101985,Kavita Joshi,1370,Female,26-35,,Married,Delhi,Central,Artist,Train to Pakistan,,6049.98
101986,Kavita Joshi,4938,Male,46-60,41,Widowed,Tamil Nadu,East,Teacher,The God of Small Things,4,2816.7
101987,Sanjay Mehta,4866,Female,36-45,45,Single,Delhi,West,Doctor,Interpreter of Maladies,5,6889.31
101988,Rahul Singh,3588,Male,60+,53,Single,Delhi,South,Other,Train to Pakistan,6,6049.98
101989,Anjali Nair,2810,Other,36-45,67,Married,Maharashtra,West,Doctor,Train to Pakistan,8,6049.98
101990,Amit Sharma,3106,Male,36-45,53,Widowed,Maharashtra,East,Doctor,Gitanjali,8,7449.47
101991,Rahul Singh,3488,Female,46-60,30,,Karnataka,North,Business,The White Tiger,2,255.08
101992,Kavita Joshi,3628,Female,18-25,62,Married,Maharashtra,West,,The White Tiger,5,255.08
101993,Priya Verma,2099,Other,26-35,37,Married,UP,North,,Malgudi Days,2,7435
101994,Priya Verma,,Other,,,Single,Delhi,,Engineer,A Suitable Boy,1,2590.53
101995,Priya Verma,3396,Male,60+,61,Married,West Bengal,South,Doctor,Train to Pakistan,6,6049.98
101996,Neha Gupta,2067,Other,46-60,55,Single,,West,Other,Train to Pakistan,6,6049.98
,Amit Sharma,3829,Female,36-45,,Single,UP,West,Doctor,Train to Pakistan,4,6049.98
101998,Vikram Iyer,4978,Male,46-60,22,Widowed,Maharashtra,North,Other,Midnight’s Children,5,2024.92
101999,Anjali Nair,2325,Other,60+,19,Divorced,UP,East,Teacher,Gitanjali,,7449.47
102000,Amit Sharma,1854,Female,26-35,27,Married,West Bengal,West,Other,Train to Pakistan,7,6049.98
102001,Arjun Reddy,4786,Female,18-25,36,Widowed,Maharashtra,South,Doctor,A Suitable Boy,8,2590.53
102002,Vikram Iyer,4126,Male,60+,29,Married,Maharashtra,North,Engineer,The God of Small Things,4,2816.7
102003,Priya Verma,4410,Female,26-35,20,Married,Maharashtra,West,Artist,The White Tiger,9,255.08
102004,Neha Gupta,4794,Other,18-25,44,Married,West Bengal,West,Business,Ramayana,8,8854.81
102005,Arjun Reddy,2192,Other,26-35,30,Divorced,Gujarat,North,Other,Train to Pakistan,3,6049.98
102006,Arjun Reddy,3631,Female,26-35,37,Widowed,Maharashtra,East,Engineer,Interpreter of Maladies,4,6889.31
102007,Sanjay Mehta,4801,Other,60+,57,Married,UP,East,Teacher,Train to Pakistan,9,6049.98
102008,Arjun Reddy,2863,Male,18-25,68,Married,UP,East,Doctor,Train to Pakistan,3,6049.98
102009,Deepak Choudhary,2714,Female,,42,Widowed,West Bengal,East,Business,Midnight’s Children,1,2024.92
102010,Amit Sharma,1010,Other,26-35,,Married,West Bengal,West,Artist,Interpreter of Maladies,9,6889.31
102011,Kavita Joshi,1988,Other,36-45,67,Divorced,Maharashtra,Central,Teacher,The Guide,3,4147.26
102012,Kavita Joshi,2216,Female,60+,55,Single,Delhi,South,Artist,Interpreter of Maladies,3,6889.31
102013,Anjali Nair,3757,Female,60+,41,Single,West Bengal,West,Teacher,Train to Pakistan,6,6049.98
102014,Priya Verma,1884,Female,60+,24,Single,Delhi,South,Business,The God of Small Things,4,2816.7
102015,Arjun Reddy,3802,Female,60+,21,Single,Karnataka,East,Other,The White Tiger,1,255.08
,Amit Sharma,3979,Male,26-35,,Divorced,Delhi,East,Artist,The White Tiger,8,255.08
102017,Deepak Choudhary,2301,Female,46-60,32,Widowed,Karnataka,North,Teacher,Interpreter of Maladies,5,6889.31
102018,Priya Verma,3397,,36-45,50,Divorced,Gujarat,Central,Teacher,Midnight’s Children,,2024.92
102019,Rahul Singh,3073,Female,36-45,35,Single,Karnataka,South,Teacher,Train to Pakistan,2,6049.98
102020,Amit Sharma,1380,Other,60+,18,Widowed,West Bengal,West,Business,The White Tiger,8,255.08
102021,Kavita Joshi,4430,Female,46-60,67,Widowed,West Bengal,West,Business,Gitanjali,1,7449.47
102022,Arjun Reddy,3149,Male,36-45,53,Widowed,Karnataka,Central,Other,The White Tiger,2,255.08
102023,Deepak Choudhary,2927,Female,26-35,28,Widowed,Karnataka,South,Teacher,The God of Small Things,5,2816.7
102024,Anjali Nair,1606,Female,36-45,48,Widowed,Delhi,Central,Artist,The Guide,8,4147.26
102025,Kavita Joshi,4027,Female,26-35,57,Single,Gujarat,Central,Doctor,Train to Pakistan,8,6049.98
102026,Anjali Nair,2522,Male,,30,Widowed,UP,South,,Midnight’s Children,9,2024.92
102027,Sanjay Mehta,4969,Female,36-45,68,Single,UP,East,Business,Train to Pakistan,9,6049.98
102028,Priya Verma,2198,Other,60+,67,Single,Maharashtra,East,Artist,The God of Small Things,3,2816.7
102029,Anjali Nair,4336,Other,36-45,26,Widowed,UP,East,Doctor,The God of Small Things,6,2816.7
102030,Kavita Joshi,3740,Male,46-60,21,Married,Gujarat,North,Artist,Midnight’s Children,,2024.92
102031,Rahul Singh,,Other,36-45,40,Widowed,Tamil Nadu,East,,Train to Pakistan,2,6049.98
102032,Sanjay Mehta,1802,Male,26-35,46,Married,UP,North,Engineer,Midnight’s Children,8,2024.92
102033,Kavita Joshi,3193,Female,60+,47,Widowed,Karnataka,North,Doctor,Interpreter of Maladies,4,6889.31
102034,Vikram Iyer,1915,Other,,27,Single,Gujarat,Central,Doctor,Train to Pakistan,1,6049.98
102035,Sanjay Mehta,4875,Other,60+,63,Single,Gujarat,East,Teacher,The Guide,2,4147.26
102036,Kavita Joshi,2830,Male,18-25,58,Widowed,Maharashtra,Central,Other,Gitanjali,7,7449.47
102037,Vikram Iyer,3934,Female,,47,Single,Tamil Nadu,North,Engineer,The God of Small Things,2,2816.7
102038,Sanjay Mehta,2222,Other,18-25,38,Married,Karnataka,West,Artist,A Suitable Boy,1,2590.53
102039,Vikram Iyer,1653,Male,36-45,42,Divorced,Gujarat,West,Doctor,Gitanjali,9,7449.47
,Arjun Reddy,1604,Other,46-60,37,Divorced,Gujarat,West,Business,Train to Pakistan,,6049.98
102041,Deepak Choudhary,3984,Male,26-35,44,Divorced,Delhi,North,Artist,The Guide,3,4147.26
102042,Amit Sharma,3894,Female,26-35,68,Single,West Bengal,East,,The God of Small Things,8,2816.7
102043,Sanjay Mehta,2803,Male,18-25,53,Single,,South,Teacher,Gitanjali,5,7449.47
102044,Deepak Choudhary,3032,Female,46-60,54,Single,Delhi,North,Other,A Suitable Boy,5,2590.53
102045,Amit Sharma,3362,Female,60+,55,Divorced,Maharashtra,Central,Artist,Interpreter of Maladies,1,6889.31
102046,Kavita Joshi,,Other,,61,Widowed,Tamil Nadu,South,Engineer,Midnight’s Children,5,2024.92
102047,Vikram Iyer,1105,Male,46-60,29,Divorced,UP,Central,Teacher,Gitanjali,2,7449.47
102048,Priya Verma,4139,,,21,Widowed,UP,North,Other,Malgudi Days,1,7435
102049,Anjali Nair,1198,Other,36-45,61,Divorced,,North,Artist,Midnight’s Children,7,2024.92
102050,Anjali Nair,1480,Female,60+,54,Single,UP,West,Artist,A Suitable Boy,9,2590.53
102051,Arjun Reddy,,Female,,26,Married,West Bengal,East,Doctor,The Guide,7,4147.26
102052,Neha Gupta,1525,Female,36-45,60,Married,Delhi,East,Other,Train to Pakistan,1,6049.98
102053,Arjun Reddy,3721,Female,46-60,19,Widowed,UP,North,Doctor,Train to Pakistan,7,6049.98
102054,Neha Gupta,1377,Male,36-45,47,Single,Tamil Nadu,South,Engineer,Midnight’s Children,4,2024.92
102055,Arjun Reddy,4700,Male,60+,68,Divorced,Karnataka,North,Other,Malgudi Days,7,7435
102056,Amit Sharma,1176,Female,60+,32,Single,Delhi,West,Other,Gitanjali,7,7449.47
,Priya Verma,2920,,46-60,35,Married,Delhi,East,Teacher,Malgudi Days,1,7435
102058,Anjali Nair,2501,Female,46-60,57,Divorced,Gujarat,East,Other,Ramayana,4,8854.81
102059,Amit Sharma,4300,Male,36-45,47,Widowed,Gujarat,South,Doctor,Train to Pakistan,3,6049.98
102060,Priya Verma,2130,Other,18-25,25,Widowed,Karnataka,North,Other,Malgudi Days,3,7435
102061,Deepak Choudhary,2296,Male,46-60,33,Divorced,Gujarat,Central,Other,Gitanjali,7,7449.47
102062,Neha Gupta,1057,Female,46-60,61,Married,Delhi,East,Other,The White Tiger,2,255.08
102063,Kavita Joshi,,Other,18-25,69,Divorced,West Bengal,South,Business,The God of Small Things,8,2816.7
102064,Anjali Nair,4741,Other,46-60,36,Divorced,Tamil Nadu,West,Engineer,The Guide,6,4147.26
,Neha Gupta,4966,Male,18-25,48,Widowed,Tamil Nadu,West,Teacher,Midnight’s Children,3,2024.92
102066,Kavita Joshi,,Female,46-60,41,Married,UP,West,Other,Train to Pakistan,1,6049.98
102067,Neha Gupta,2055,Female,46-60,40,Widowed,West Bengal,,Doctor,Malgudi Days,2,7435
,Amit Sharma,1864,Male,26-35,65,Single,West Bengal,Central,Doctor,Interpreter of Maladies,1,6889.31
102069,Kavita Joshi,3102,Male,60+,27,Single,UP,,Engineer,A Suitable Boy,2,2590.53
102070,Kavita Joshi,4011,Other,26-35,27,Single,Maharashtra,South,Teacher,Ramayana,9,8854.81
102071,Amit Sharma,1458,Other,18-25,46,Widowed,Delhi,Central,Engineer,Ramayana,9,8854.81
102072,Arjun Reddy,1066,Other,46-60,45,,Maharashtra,North,Other,Malgudi Days,8,7435
102073,Neha Gupta,1194,Male,60+,31,Married,West Bengal,East,Other,The Guide,6,4147.26
102074,Deepak Choudhary,2899,Other,36-45,24,Married,Delhi,West,Engineer,Gitanjali,5,7449.47
102075,Arjun Reddy,1124,Female,60+,28,Widowed,UP,,Doctor,Malgudi Days,1,7435
102076,Deepak Choudhary,2722,Female,26-35,23,Widowed,Maharashtra,South,Teacher,Malgudi Days,5,7435
102077,Deepak Choudhary,3238,Other,26-35,35,Married,Tamil Nadu,South,Doctor,Malgudi Days,7,7435
102078,Amit Sharma,1212,Other,18-25,66,Divorced,West Bengal,North,Engineer,The White Tiger,8,255.08
102079,Neha Gupta,1755,Male,26-35,,Divorced,Gujarat,Central,Other,Gitanjali,2,7449.47
102080,Rahul Singh,4469,Female,46-60,50,Married,Delhi,East,Business,The Guide,7,4147.26
102081,Neha Gupta,2572,,46-60,33,Married,Delhi,,Teacher,A Suitable Boy,8,2590.53
102082,Priya Verma,2331,Other,18-25,27,Widowed,West Bengal,West,Teacher,Train to Pakistan,5,6049.98
102083,Kavita Joshi,3610,Female,,21,Widowed,Tamil Nadu,West,Engineer,The Guide,5,4147.26
102084,Arjun Reddy,2712,Female,26-35,61,Widowed,Delhi,South,Other,Train to Pakistan,2,6049.98
102085,Priya Verma,4197,Female,18-25,65,,UP,South,Artist,A Suitable Boy,9,2590.53
102086,Neha Gupta,,Other,26-35,69,Divorced,Tamil Nadu,Central,Teacher,The God of Small Things,7,2816.7
102087,Neha Gupta,2216,Female,36-45,,Single,Delhi,West,Engineer,The God of Small Things,9,2816.7
102088,Neha Gupta,3870,Male,46-60,50,Divorced,UP,North,Engineer,Train to Pakistan,6,6049.98
102089,Deepak Choudhary,1991,Female,26-35,69,Divorced,West Bengal,West,Doctor,Ramayana,2,8854.81
102090,Anjali Nair,1122,Other,26-35,51,Single,West Bengal,East,Doctor,Midnight’s Children,3,2024.92
,Deepak Choudhary,3015,Other,26-35,67,Divorced,Karnataka,East,Business,The God of Small Things,9,2816.7
102092,Neha Gupta,2663,Male,36-45,48,Divorced,Karnataka,North,Doctor,Train to Pakistan,7,6049.98
102093,Kavita Joshi,4740,Other,,60,Divorced,Tamil Nadu,East,Business,Midnight’s Children,3,2024.92
102094,Priya Verma,3211,Female,36-45,65,Widowed,Maharashtra,South,Artist,Train to Pakistan,4,6049.98
102095,Priya Verma,2380,Male,46-60,35,Single,Karnataka,West,Business,Gitanjali,3,7449.47
102096,Kavita Joshi,2250,Female,46-60,19,Divorced,Gujarat,North,Doctor,Ramayana,2,8854.81
